passenger_count,pickup_ID,dropoff_ID,request_time_sec,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
1,59,4352,36171,40.72192001342773,-74.0042266845703,40.724639892578125,-74.00454711914062
1,60,4353,36178,40.72079849243164,-73.99785614013672,40.724075317382805,-74.00786590576173
1,61,4354,36183,40.73526382446289,-73.9983673095703,40.723758697509766,-74.00607299804686
3,62,4355,36183,40.7409553527832,-74.007568359375,40.721576690673835,-73.99765014648438
1,63,4356,36185,40.732318878173835,-74.00757598876953,40.721015930175774,-74.00424194335938
1,64,4357,36191,40.72090530395508,-73.99259185791014,40.725364685058594,-74.00377655029298
1,65,4358,36195,40.709259033203125,-74.0169906616211,40.71456527709961,-74.00840759277344
1,66,4359,36198,40.70597839355469,-74.00618743896483,40.70840835571289,-74.01117706298828
1,67,4360,36200,40.71925735473633,-74.01004028320312,40.70733642578125,-74.00579833984375
1,68,4361,36200,40.71428680419922,-74.0084228515625,40.732776641845696,-74.00881958007811
1,69,4362,36204,40.72220993041992,-73.98333740234375,40.72499847412109,-73.99928283691406
1,70,4363,36204,40.71193313598633,-73.99796295166014,40.71251678466797,-73.99169158935547
5,71,4364,36209,40.73045349121094,-73.99510192871094,40.72271728515625,-73.99835968017578
1,72,4365,36212,40.72792053222656,-73.99114227294923,40.7249412536621,-73.99827575683594
1,73,4366,36213,40.71077728271485,-74.01547241210938,40.714805603027344,-74.00991821289062
1,74,4367,36213,40.720821380615234,-73.98220825195312,40.71171188354492,-74.01446533203125
1,75,4368,36216,40.73180770874024,-74.007080078125,40.71505355834961,-74.01356506347656
1,76,4369,36216,40.7058219909668,-74.00544738769531,40.706645965576165,-74.00794982910156
2,77,4370,36216,40.725215911865234,-73.99598693847656,40.7392807006836,-74.00647735595702
1,78,4371,36220,40.733489990234375,-73.99958038330078,40.731948852539055,-73.99205780029298
1,79,4372,36225,40.7374153137207,-74.0047149658203,40.72572708129882,-73.99411010742188
1,80,4373,36226,40.7325325012207,-73.99367523193358,40.72433853149414,-73.99738311767578
1,81,4374,36229,40.7220115661621,-74.00536346435547,40.72600936889648,-73.9961395263672
1,82,4375,36232,40.72315216064453,-73.98590850830078,40.72495269775391,-73.99847412109375
1,83,4376,36233,40.72898864746094,-73.98732757568358,40.71390914916992,-74.0139389038086
2,84,4377,36234,40.72002410888672,-74.00511932373048,40.70751953125,-74.01216888427734
2,85,4378,36237,40.73389053344727,-74.00955200195312,40.71625900268555,-74.0085678100586
2,86,4379,36238,40.70581817626953,-74.0102310180664,40.72457885742188,-73.99687957763672
1,87,4380,36239,40.73320007324219,-74.0064926147461,40.72320175170898,-74.00504302978516
1,88,4381,36244,40.70545196533203,-74.0172348022461,40.72576141357422,-74.00668334960938
1,89,4382,36248,40.71556854248047,-74.00914764404298,40.71305084228516,-74.0035629272461
1,90,4383,36249,40.71187973022461,-74.0100326538086,40.706539154052734,-74.01190948486328
5,91,4384,36250,40.72441864013672,-73.98345184326173,40.72788238525391,-73.98781585693358
1,92,4385,36264,40.73446273803711,-73.99983978271484,40.73369598388672,-73.99304962158203
1,93,4386,36265,40.719703674316406,-73.99928283691406,40.73376083374024,-74.00621795654298
1,94,4387,36266,40.70445251464844,-74.01287841796875,40.708545684814446,-74.01068115234375
6,95,4388,36266,40.731048583984375,-74.00666046142578,40.73787307739258,-74.00382232666014
1,96,4389,36274,40.73748397827149,-74.00827026367188,40.7197494506836,-74.01018524169923
1,97,4390,36275,40.732376098632805,-74.0076446533203,40.72329330444336,-73.9950942993164
1,98,4391,36279,40.73403930664063,-73.99916076660156,40.72372055053711,-73.999267578125
2,99,4392,36279,40.719970703125,-74.00857543945312,40.736270904541016,-74.0060043334961
1,100,4393,36279,40.73037338256836,-74.00470733642578,40.71969985961913,-74.00214385986328
1,101,4394,36284,40.71395111083984,-73.97998046875,40.72249221801758,-73.98702239990233
1,102,4395,36287,40.70608901977539,-74.00930023193358,40.71192169189453,-74.01560974121094
1,103,4396,36288,40.733036041259766,-74.00613403320312,40.713958740234375,-74.01423645019531
1,104,4397,36292,40.722610473632805,-73.98300933837889,40.72102737426758,-73.98696899414062
1,105,4398,36294,40.721145629882805,-73.98220825195312,40.72970581054688,-73.99292755126953
1,106,4399,36297,40.73248672485352,-73.99386596679686,40.71994400024414,-74.00960540771484
2,107,4400,36301,40.72166442871094,-74.00432586669923,40.73636245727539,-74.00587463378906
4,108,4401,36305,40.721473693847656,-73.98755645751953,40.741558074951165,-74.00498962402342
5,109,4402,36306,40.73151016235352,-74.00665283203125,40.7426986694336,-74.00773620605469
1,110,4403,36306,40.707218170166016,-74.00732421875,40.71347427368164,-73.98226928710938
3,111,4404,36308,40.725860595703125,-73.99609375,40.719329833984375,-74.00390625
1,112,4405,36310,40.733001708984375,-74.00663757324217,40.722930908203125,-74.0062026977539
1,113,4406,36311,40.72369384765625,-73.99697875976561,40.71556091308594,-74.01518249511719
2,114,4407,36312,40.7176628112793,-74.00562286376953,40.713428497314446,-74.00392913818358
1,115,4408,36312,40.70378112792969,-74.0071792602539,40.71298599243164,-74.00965881347656
3,116,4409,36313,40.73274993896485,-74.00828552246092,40.71541976928711,-74.01395416259764
1,117,4410,36314,40.71849060058594,-74.00035095214845,40.715702056884766,-73.99072265625
5,118,4411,36319,40.718238830566406,-74.000732421875,40.714839935302734,-74.0141372680664
1,119,4412,36319,40.731239318847656,-74.00899505615233,40.72761917114258,-74.0037612915039
1,120,4413,36319,40.711463928222656,-74.00838470458984,40.72737884521485,-74.00545501708984
1,121,4414,36331,40.71100234985352,-74.00906372070312,40.71102523803711,-74.00921630859375
1,122,4415,36331,40.71100234985352,-74.00906372070312,40.71102523803711,-74.00921630859375
1,123,4416,36337,40.7202377319336,-74.0008544921875,40.73591613769531,-74.00072479248048
1,124,4417,36338,40.73403930664063,-73.99526977539062,40.717151641845696,-74.00791168212889
1,125,4418,36341,40.73337173461913,-74.00635528564453,40.719512939453125,-73.99929809570312
1,126,4419,36343,40.724586486816406,-74.00174713134764,40.741695404052734,-74.00462341308595
2,127,4420,36345,40.71504592895508,-74.0078125,40.71686553955078,-74.0022735595703
1,128,4421,36346,40.7140998840332,-74.0149917602539,40.70708465576172,-74.00709533691406
1,129,4422,36348,40.71503448486328,-73.98410034179686,40.70539474487305,-74.00969696044923
1,130,4423,36353,40.7412338256836,-74.0076446533203,40.72486877441406,-74.00140380859375
1,131,4424,36355,40.71452331542969,-74.00980377197266,40.71591567993164,-74.0071563720703
1,132,4425,36358,40.72605895996094,-74.00753784179686,40.71284866333008,-74.00810241699219
1,133,4426,36361,40.71492385864258,-74.01126861572266,40.740455627441406,-74.00200653076173
1,134,4427,36361,40.7285041809082,-74.00706481933594,40.72139358520508,-74.0017318725586
6,135,4428,36363,40.72562026977539,-73.99385833740233,40.730350494384766,-74.00827026367188
1,136,4429,36373,40.722633361816406,-74.00811767578125,40.72540283203125,-73.99723815917967
1,137,4430,36375,40.73011016845703,-74.0067367553711,40.736698150634766,-74.00556945800781
1,138,4431,36377,40.70314407348633,-74.01142883300781,40.704227447509766,-74.00872039794923
1,139,4432,36378,40.71035385131836,-74.0108642578125,40.71956634521485,-74.0086212158203
1,140,4433,36382,40.72195053100586,-74.00820922851561,40.732776641845696,-74.00645446777344
1,141,4434,36394,40.73411178588867,-73.99504852294923,40.73411178588867,-73.99504852294923
6,142,4435,36399,40.71986389160156,-73.97477722167967,40.71986389160156,-73.97477722167967
1,143,4436,36406,40.73073959350586,-74.00137329101561,40.73394775390625,-73.99356842041014
4,144,4437,36407,40.73297119140625,-74.00000762939453,40.72898864746094,-74.00524139404298
1,145,4438,36408,40.73324966430664,-74.00748443603516,40.73881149291992,-74.00956726074217
1,146,4439,36414,40.726558685302734,-74.00251007080078,40.712940216064446,-74.0085678100586
1,147,4440,36417,40.73564147949219,-74.0017318725586,40.71672058105469,-74.01095581054686
1,148,4441,36420,40.72843933105469,-73.99472045898438,40.719722747802734,-74.0098876953125
3,149,4442,36421,40.72158050537109,-73.98368835449217,40.7309455871582,-73.99132537841797
1,150,4443,36422,40.727569580078125,-74.0008316040039,40.71562957763672,-74.00948333740233
1,151,4444,36425,40.715644836425774,-74.00897216796875,40.72416305541992,-74.00911712646483
1,152,4445,36433,40.7247200012207,-74.00272369384764,40.71686172485352,-74.00907897949219
1,153,4446,36434,40.728126525878906,-74.00532531738281,40.71635055541992,-74.00490570068358
1,154,4447,36434,40.72539520263672,-74.00397491455078,40.73078918457031,-74.0015869140625
5,155,4448,36436,40.71355056762695,-73.99878692626953,40.71077346801758,-74.01483154296875
2,156,4449,36436,40.73672866821289,-74.00557708740233,40.72182846069336,-74.00428009033203
1,157,4450,36437,40.73257064819336,-74.00863647460938,40.71485137939453,-74.01377105712889
1,158,4451,36446,40.732078552246094,-74.00377655029298,40.724853515625,-74.00572204589844
2,159,4452,36454,40.728191375732415,-74.00266265869139,40.71857833862305,-74.00260162353516
1,160,4453,36455,40.72254943847656,-73.98683929443358,40.727588653564446,-73.993408203125
1,161,4454,36455,40.70848083496094,-74.01245880126953,40.72257614135742,-73.98450469970702
1,162,4455,36464,40.709903717041016,-74.01581573486328,40.71548461914063,-74.00923156738281
1,163,4456,36464,40.732398986816406,-73.99614715576173,40.72283935546875,-73.99396514892578
6,164,4457,36469,40.70302581787109,-74.01419067382812,40.7049217224121,-74.00753021240233
2,165,4458,36470,40.730262756347656,-74.00823974609375,40.71101760864258,-74.01472473144531
1,166,4459,36470,40.71977996826172,-74.00874328613281,40.72570037841797,-74.00394439697266
2,167,4460,36478,40.7307243347168,-74.00467681884764,40.72141647338867,-73.99344635009764
5,168,4461,36479,40.7330207824707,-74.0067367553711,40.727481842041016,-74.00557708740233
1,169,4462,36485,40.71686553955078,-74.01480102539062,40.71002960205078,-74.00626373291014
1,170,4463,36486,40.74039077758789,-74.00434875488281,40.73191833496094,-73.99664306640625
2,171,4464,36486,40.73286819458008,-73.99403381347656,40.73651123046875,-74.00067901611328
1,172,4465,36489,40.72761917114258,-73.98830413818358,40.72509002685546,-73.99237823486328
5,173,4466,36492,40.718360900878906,-73.99072265625,40.70948028564453,-74.01383972167967
1,174,4467,36493,40.73788070678711,-73.99977111816406,40.7239990234375,-73.99925231933594
1,175,4468,36496,40.73184585571289,-73.99777221679686,40.73297119140625,-74.00595855712889
1,176,4469,36505,40.723907470703125,-73.99828338623048,40.72474670410156,-74.00440979003906
1,177,4470,36509,40.72038269042969,-73.98963165283203,40.702014923095696,-74.01270294189453
1,178,4471,36510,40.727298736572266,-73.98883056640625,40.72978973388672,-73.99075317382812
1,179,4472,36515,40.7149772644043,-74.01168823242188,40.71574020385742,-74.00348663330078
1,180,4473,36518,40.72589111328125,-74.0070571899414,40.725528717041016,-73.9920425415039
1,181,4474,36519,40.7221565246582,-73.99327850341797,40.72723388671875,-74.00529479980467
2,182,4475,36520,40.725040435791016,-73.98439025878906,40.729740142822266,-73.99331665039062
1,183,4476,36524,40.71271896362305,-74.00919342041014,40.72250747680664,-74.00526428222656
1,184,4477,36526,40.72782516479492,-74.00659942626953,40.70192337036133,-74.0105972290039
2,185,4478,36532,40.72272872924805,-73.9969024658203,40.71918869018555,-74.00509643554686
1,186,4479,36545,40.719181060791016,-73.99564361572266,40.714061737060554,-74.01223754882812
1,187,4480,36547,40.72222900390625,-73.98888397216798,40.731101989746094,-73.99143981933594
1,188,4481,36547,40.72702026367188,-73.99164581298828,40.715328216552734,-74.00738525390625
1,189,4482,36547,40.711795806884766,-74.00963592529298,40.70477294921875,-74.01658630371092
1,190,4483,36553,40.732452392578125,-73.99657440185547,40.742572784423835,-74.00691986083984
1,191,4484,36554,40.72035217285156,-74.0105972290039,40.715328216552734,-74.01285552978516
1,192,4485,36558,40.72768783569336,-74.00309753417967,40.72616195678711,-73.9935073852539
1,193,4486,36563,40.7354736328125,-74.00836181640625,40.709785461425774,-74.00991821289062
1,194,4487,36564,40.73553085327149,-74.0050048828125,40.72480010986328,-73.99845886230467
1,195,4488,36565,40.72823715209961,-73.99443054199219,40.718868255615234,-74.00031280517578
1,196,4489,36565,40.70378875732422,-74.01416015625,40.70305633544922,-74.01128387451173
1,197,4490,36566,40.70918655395508,-73.99635314941406,40.72840118408203,-73.98773193359375
1,198,4491,36567,40.72369384765625,-73.99600982666014,40.72877883911133,-73.99242401123048
1,199,4492,36571,40.74099349975586,-74.00740814208984,40.721588134765625,-73.99779510498048
2,200,4493,36571,40.71088409423828,-74.0091323852539,40.73231506347656,-73.991455078125
1,201,4494,36572,40.715599060058594,-74.0143280029297,40.73884582519531,-74.00646209716798
1,202,4495,36574,40.737606048583984,-74.00005340576173,40.734413146972656,-74.00540924072266
1,203,4496,36574,40.73902893066406,-74.00543975830078,40.726600646972656,-73.99945068359375
1,204,4497,36578,40.70648193359375,-74.0096206665039,40.72035217285156,-74.00591278076173
1,205,4498,36578,40.740516662597656,-74.00550079345702,40.720527648925774,-73.99662017822266
1,206,4499,36580,40.73775863647461,-74.00041961669923,40.73234176635742,-73.99665832519531
6,207,4500,36583,40.735198974609375,-74.00605010986328,40.72687911987305,-73.99382781982422
5,208,4501,36586,40.72301864624024,-74.0031509399414,40.71490859985352,-74.00765991210938
2,209,4502,36586,40.7053337097168,-74.01725006103516,40.7109489440918,-73.98014831542967
2,210,4503,36592,40.722759246826165,-74.00157928466798,40.71302032470703,-73.99465179443358
5,211,4504,36593,40.725345611572266,-73.98702239990233,40.72714614868164,-74.00688934326173
5,212,4505,36595,40.71263122558594,-74.00973510742188,40.72652053833008,-74.0056381225586
1,213,4506,36602,40.739871978759766,-74.00607299804686,40.71977996826172,-74.00022888183594
1,214,4507,36603,40.73870849609375,-73.99974060058595,40.73622894287109,-74.00763702392578
1,215,4508,36611,40.72405624389648,-73.98509979248048,40.71199798583984,-74.00626373291014
1,216,4509,36613,40.70619201660156,-74.01636505126953,40.72341537475586,-73.99919128417967
1,217,4510,36618,40.71495819091797,-74.00782775878906,40.73308944702149,-73.99828338623048
1,218,4511,36618,40.73300552368164,-73.99604034423827,40.723003387451165,-74.0018539428711
1,219,4512,36619,40.720314025878906,-73.98963928222656,40.74022674560546,-74.00579833984375
1,220,4513,36620,40.71464157104492,-74.00334167480467,40.72566604614258,-73.9967269897461
1,221,4514,36620,40.71402359008789,-74.00602722167967,40.724994659423835,-73.99755859375
1,222,4515,36622,40.730918884277344,-74.0028305053711,40.71626663208008,-74.01331329345702
1,223,4516,36623,40.72481155395508,-73.98995971679686,40.73283386230469,-74.00011444091797
5,224,4517,36624,40.72768020629882,-73.98519134521484,40.72579956054688,-73.99652862548828
1,225,4518,36626,40.72592926025391,-73.98693084716798,40.719741821289055,-74.00142669677734
4,226,4519,36627,40.72740936279297,-74.0071029663086,40.71134948730469,-74.00867462158203
2,227,4520,36633,40.7358627319336,-74.00591278076173,40.73565673828125,-74.00174713134764
5,228,4521,36635,40.73860931396485,-74.00794982910156,40.72579956054688,-74.00724792480467
6,229,4522,36635,40.705322265625,-74.00782012939453,40.7138786315918,-73.99935150146483
5,230,4523,36636,40.7264060974121,-74.00346374511719,40.73075866699219,-73.99278259277344
1,231,4524,36639,40.730899810791016,-74.00676727294923,40.7193717956543,-73.9971923828125
5,232,4525,36643,40.74396896362305,-74.00689697265625,40.70235061645508,-74.01354217529298
1,233,4526,36650,40.7307243347168,-74.00674438476561,40.71718597412109,-73.99882507324217
1,234,4527,36652,40.720409393310554,-73.9962387084961,40.72005081176758,-74.00554656982422
2,235,4528,36660,40.726680755615234,-73.99561309814453,40.718109130859375,-74.00277709960938
1,236,4529,36675,40.72600555419922,-73.99490356445312,40.721492767333984,-73.98695373535155
1,237,4530,36676,40.718711853027344,-74.00241088867188,40.70977783203125,-74.01011657714845
1,238,4531,36677,40.724475860595696,-73.98471069335938,40.709766387939446,-74.01031494140625
1,239,4532,36687,40.725341796875,-73.9925308227539,40.723270416259766,-74.00257110595702
1,240,4533,36696,40.71589279174805,-74.0147933959961,40.73398208618164,-73.9992446899414
1,241,4534,36697,40.729618072509766,-74.00202178955078,40.72427368164063,-74.00086212158203
1,242,4535,36698,40.74222183227539,-74.0045166015625,40.7143783569336,-74.01167297363281
1,243,4536,36701,40.71686935424805,-74.01194763183594,40.71688079833984,-74.01197814941406
1,244,4537,36702,40.705657958984375,-74.01016998291014,40.70810317993164,-74.00638580322266
1,245,4538,36704,40.72752380371094,-74.0007553100586,40.70497131347656,-74.01730346679686
1,246,4539,36705,40.7353401184082,-74.00171661376953,40.72148132324219,-73.99510192871094
1,247,4540,36708,40.71246719360352,-74.0096435546875,40.713916778564446,-74.01179504394531
2,248,4541,36709,40.703437805175774,-74.0129165649414,40.70663833618164,-74.00505065917967
1,249,4542,36711,40.729167938232415,-73.98725891113281,40.73463439941406,-74.00439453125
6,250,4543,36711,40.71009826660156,-74.01457214355469,40.71623992919922,-74.01290130615233
2,251,4544,36715,40.7143783569336,-74.0003433227539,40.72637176513672,-73.98631286621094
1,252,4545,36716,40.72986602783203,-73.99150848388672,40.7296142578125,-74.00397491455078
1,253,4546,36716,40.730514526367195,-73.99244689941406,40.708534240722656,-74.01020812988281
1,254,4547,36721,40.71976852416992,-73.99845123291014,40.7394905090332,-74.006103515625
1,255,4548,36721,40.732715606689446,-74.00009155273438,40.723907470703125,-74.00605010986328
1,256,4549,36723,40.733295440673835,-74.00731658935547,40.721778869628906,-74.00975799560547
1,257,4550,36725,40.7353401184082,-73.99822998046875,40.724658966064446,-74.00586700439453
3,258,4551,36729,40.741653442382805,-74.00461578369139,40.735515594482415,-74.00177001953125
1,259,4552,36732,40.7160530090332,-73.9869384765625,40.725482940673835,-74.01744842529298
5,260,4553,36734,40.73268127441406,-74.00656890869139,40.7175178527832,-74.010498046875
1,261,4554,36736,40.732128143310554,-73.99626159667967,40.72457885742188,-73.99746704101561
2,262,4555,36738,40.72087097167969,-73.99375152587889,40.73836517333984,-74.00397491455078
1,263,4556,36740,40.73289489746094,-73.99586486816406,40.72976303100586,-73.99044799804686
1,264,4557,36742,40.727569580078125,-74.00521087646483,40.72147750854492,-73.98202514648438
1,265,4558,36749,40.73170852661133,-73.99699401855469,40.72870635986328,-73.99468994140625
5,266,4559,36750,40.72518539428711,-73.98136138916014,40.72272491455078,-74.00151062011719
1,267,4560,36752,40.73663330078125,-73.99736022949219,40.71268844604492,-73.9990234375
1,268,4561,36752,40.71543884277344,-74.00244903564453,40.72187042236328,-73.99706268310547
1,269,4562,36752,40.7418212890625,-74.0048828125,40.72268295288086,-74.00350189208984
1,270,4563,36754,40.70786285400391,-74.01362609863281,40.721546173095696,-74.01023864746092
1,271,4564,36755,40.73687362670898,-74.00531768798828,40.734169006347656,-73.99504852294923
1,272,4565,36755,40.7381706237793,-74.00405883789062,40.72869110107422,-73.99461364746092
4,273,4566,36760,40.72898864746094,-74.00524139404298,40.71337890625,-73.9926528930664
1,274,4567,36771,40.72489547729492,-73.9881134033203,40.724910736083984,-73.99439239501953
1,275,4568,36774,40.74333953857422,-74.0074691772461,40.719551086425774,-74.00440979003906
1,276,4569,36775,40.72029876708984,-74.01084899902342,40.71535873413086,-74.01348114013672
1,277,4570,36779,40.712108612060554,-74.0099868774414,40.712261199951165,-74.00975799560547
1,278,4571,36782,40.72640228271485,-73.99595642089844,40.732757568359375,-74.00639343261719
1,279,4572,36786,40.7272834777832,-73.99375915527344,40.71204376220703,-74.01564788818358
6,280,4573,36786,40.707618713378906,-74.01705932617188,40.74298095703125,-74.00581359863281
1,281,4574,36787,40.716503143310554,-73.99169921875,40.74099349975586,-74.00498199462889
1,282,4575,36788,40.72739410400391,-73.98834991455078,40.713424682617195,-73.97753143310547
1,283,4576,36796,40.727363586425774,-74.00082397460938,40.7046127319336,-74.00677490234375
1,284,4577,36797,40.73380279541016,-73.99790954589844,40.73315048217773,-73.99846649169923
1,285,4578,36803,40.73306274414063,-74.00650787353516,40.72425842285156,-74.00621795654298
1,286,4579,36806,40.73896026611328,-74.00554656982422,40.72233963012695,-73.99720764160156
1,287,4580,36806,40.708290100097656,-74.00691223144531,40.723419189453125,-73.99910736083984
1,288,4581,36806,40.73528671264648,-74.00504302978516,40.722686767578125,-73.9950942993164
1,289,4582,36807,40.71059036254882,-74.00961303710938,40.70718002319336,-74.01216888427734
1,290,4583,36807,40.716758728027344,-74.00090789794923,40.72769165039063,-74.01068878173827
1,291,4584,36808,40.72568130493164,-74.00093078613281,40.73250961303711,-73.99407196044923
1,292,4585,36812,40.723480224609375,-74.00272369384764,40.726558685302734,-74.00717163085938
1,293,4586,36815,40.71858596801758,-74.00044250488281,40.728153228759766,-74.00720977783203
5,294,4587,36820,40.714820861816406,-73.9827880859375,40.714168548583984,-73.9945297241211
1,295,4588,36821,40.73979949951172,-74.00989532470702,40.73894119262695,-74.01018524169923
2,296,4589,36822,40.71512222290039,-74.01616668701173,40.73062515258789,-73.99070739746092
1,297,4590,36829,40.729469299316406,-73.98712158203125,40.72766876220703,-73.98551940917967
2,298,4591,36830,40.705760955810554,-74.00811767578125,40.72272109985352,-74.00141143798828
2,299,4592,36839,40.73366165161133,-74.00702667236328,40.731979370117195,-73.99169158935547
1,300,4593,36846,40.706153869628906,-74.00634002685547,40.709228515625,-74.01758575439453
1,301,4594,36849,40.7110710144043,-74.01573944091797,40.7227897644043,-74.00978088378906
1,302,4595,36856,40.725345611572266,-73.99262237548828,40.7200584411621,-73.99901580810547
1,303,4596,36859,40.74000930786133,-74.00295257568358,40.71883010864258,-74.00483703613281
1,304,4597,36859,40.73115921020508,-74.00142669677734,40.73300552368164,-74.0073013305664
1,305,4598,36862,40.71119689941406,-74.00936126708984,40.71504974365234,-74.0159912109375
4,306,4599,36865,40.74000930786133,-74.00580596923827,40.721240997314446,-73.99906158447266
2,307,4600,36865,40.70403671264648,-74.00694274902342,40.703372955322266,-74.01438140869139
1,308,4601,36874,40.72155380249024,-74.0086669921875,40.724239349365234,-74.00137329101561
1,309,4602,36875,40.73297882080078,-74.00750732421875,40.74346923828125,-74.00734710693358
1,310,4603,36876,40.72760009765625,-74.00103759765625,40.72281646728516,-74.0006332397461
1,311,4604,36876,40.7375373840332,-74.00172424316406,40.7200584411621,-74.005615234375
3,312,4605,36884,40.718971252441406,-74.01091766357422,40.7029685974121,-74.01439666748048
1,313,4606,36887,40.720508575439446,-74.0085678100586,40.73737716674805,-73.99893951416014
1,314,4607,36888,40.73678588867188,-74.00559234619139,40.726421356201165,-73.99601745605469
2,315,4608,36888,40.7278709411621,-73.9989242553711,40.72621154785156,-73.99472045898438
