ID,latitude,longitude
114,40.72484588623047,-73.99034118652342
115,40.72163009643555,-73.98349761962889
116,40.72461318969727,-74.00225067138672
117,40.71392822265625,-74.01497650146483
118,40.72503280639648,-73.98878479003906
119,40.724796295166016,-73.98439025878906
120,40.7306022644043,-73.99281311035155
121,40.709510803222656,-74.01502227783203
122,40.73411178588867,-74.00629425048828
123,40.70781707763672,-74.01158905029298
124,40.72765350341797,-74.00308227539062
125,40.71680068969727,-74.0163803100586
126,40.72513961791992,-73.9972152709961
127,40.73703384399414,-74.0002670288086
128,40.719181060791016,-73.99732971191406
129,40.72518157958984,-74.00752258300781
130,40.72930145263672,-73.99185180664062
131,40.719181060791016,-74.00469970703125
132,40.721168518066406,-73.99832153320312
133,40.71763610839844,-74.00765228271484
134,40.72186279296875,-74.00009155273438
135,40.72155380249024,-73.98368072509764
136,40.70584487915039,-74.00589752197266
137,40.727420806884766,-74.0072021484375
138,40.722652435302734,-74.00347900390625
139,40.73284149169922,-74.0074462890625
140,40.72084045410156,-74.010009765625
141,40.717483520507805,-73.99113464355469
142,40.73773193359375,-74.00445556640625
143,40.71815490722656,-73.98623657226561
144,40.725772857666016,-73.99647521972656
145,40.7036018371582,-74.00726318359375
146,40.72507095336913,-74.00306701660156
147,40.707157135009766,-74.007568359375
148,40.70655059814453,-74.0086212158203
149,40.719062805175774,-74.00506591796875
150,40.71364974975586,-74.00933074951173
151,40.712669372558594,-73.98921966552734
152,40.722259521484375,-73.98605346679686
153,40.72774887084961,-74.00559234619139
154,40.71424865722656,-74.0155258178711
155,40.716400146484375,-74.00670623779298
156,40.7309455871582,-74.00772094726561
157,40.72308349609375,-73.9857177734375
158,40.70821762084961,-74.0069580078125
159,40.72789001464844,-73.99480438232422
160,40.733108520507805,-74.00001525878906
161,40.7198600769043,-73.9994125366211
162,40.73426055908203,-74.00235748291014
163,40.73051071166992,-73.99230194091797
164,40.72436141967773,-73.99383544921875
165,40.72275161743164,-74.00799560546875
166,40.72905731201172,-74.00692749023438
167,40.722820281982415,-74.002197265625
168,40.715126037597656,-74.00787353515625
169,40.738235473632805,-73.99998474121092
170,40.7255859375,-74.00550842285155
171,40.734241485595696,-73.99492645263672
172,40.727149963378906,-73.99531555175781
173,40.7095184326172,-74.0147705078125
174,40.724212646484375,-73.98766326904298
175,40.71149444580078,-74.01081848144531
176,40.727027893066406,-73.98884582519531
177,40.73311614990234,-73.99966430664062
178,40.7126350402832,-74.0118637084961
179,40.73579788208008,-74.0065155029297
180,40.7209587097168,-74.0052490234375
181,40.72095489501953,-74.010009765625
182,40.70817565917969,-74.01382446289062
183,40.7148551940918,-74.00576782226561
184,40.741485595703125,-74.00714111328125
185,40.72672271728516,-73.98591613769531
186,40.71773147583008,-74.0031967163086
187,40.740772247314446,-74.0076904296875
188,40.730178833007805,-74.00040435791014
189,40.72917175292969,-74.0112075805664
190,40.72896194458008,-73.9940185546875
191,40.7285385131836,-74.00706481933594
192,40.73390579223633,-74.00846862792967
193,40.71518707275391,-74.00753784179686
194,40.72479248046875,-73.99549865722656
195,40.706661224365234,-74.01284790039062
196,40.71044158935546,-74.01604461669923
197,40.73019027709961,-73.99298858642578
198,40.70726776123047,-74.00383758544923
199,40.71609878540039,-74.00895690917967
200,40.71217727661133,-74.0101318359375
201,40.7127685546875,-74.01392364501953
202,40.722969055175774,-73.99722290039062
203,40.70426177978516,-74.0088348388672
204,40.73138046264648,-74.00415802001953
205,40.72286987304688,-73.99830627441406
206,40.72240829467773,-73.98648834228516
207,40.727821350097656,-74.00714874267578
208,40.71753692626953,-74.01380920410156
209,40.72756576538086,-73.99525451660156
210,40.708152770996094,-74.00334167480467
211,40.72705078125,-74.00335693359375
212,40.74177932739258,-74.00483703613281
213,40.71418762207031,-74.01483917236328
214,40.740867614746094,-74.00762939453125
215,40.71450424194336,-74.01535034179686
216,40.73308181762695,-74.00304412841797
217,40.72176361083984,-74.00021362304686
218,40.73231506347656,-73.99638366699219
219,40.72732925415039,-74.00045013427734
220,40.70483016967773,-74.01193237304686
221,40.702442169189446,-74.01375579833984
222,40.71272659301758,-74.00971221923827
223,40.723411560058594,-74.0081787109375
224,40.7228889465332,-73.9858169555664
225,40.72223281860352,-73.99700927734375
226,40.73867034912109,-73.9999771118164
227,40.71794128417969,-74.00811767578125
228,40.728321075439446,-73.98794555664062
229,40.72597885131836,-74.0081787109375
230,40.72357177734375,-74.00048828125
231,40.71953582763672,-73.99461364746092
232,40.708450317382805,-74.00782775878906
233,40.708251953125,-74.01466369628906
234,40.728759765625,-74.00521087646483
235,40.731258392333984,-74.00132751464844
236,40.73648834228516,-74.00670623779298
237,40.725955963134766,-74.00083923339844
238,40.72382736206056,-74.00039672851561
239,40.73640060424805,-74.00108337402342
240,40.70345306396485,-74.00993347167967
241,40.727344512939446,-74.00056457519531
242,40.72159957885742,-73.99517822265625
243,40.71128845214844,-74.01564788818358
244,40.716304779052734,-74.0050048828125
245,40.722652435302734,-73.98857879638672
246,40.7137107849121,-74.01029968261719
247,40.73881149291992,-74.00306701660156
248,40.7059440612793,-74.01689147949217
249,40.71986770629882,-74.01022338867188
250,40.70943069458008,-74.01495361328125
251,40.733642578125,-73.99539947509764
252,40.73214721679688,-73.99639129638672
253,40.718849182128906,-74.01029205322266
254,40.715679168701165,-74.01089477539062
255,40.71609878540039,-74.01502227783203
256,40.731224060058594,-73.99179077148438
257,40.707820892333984,-74.0081329345703
258,40.717960357666016,-74.00310516357422
259,40.716251373291016,-74.00921630859375
260,40.723457336425774,-74.00482177734375
261,40.735599517822266,-74.0018310546875
262,40.72919845581056,-73.99367523193358
263,40.7153434753418,-74.00921630859375
264,40.7435302734375,-74.00733184814453
265,40.70738983154297,-74.01718902587889
266,40.72161102294922,-74.00604248046875
267,40.71171188354492,-74.01580047607422
268,40.705020904541016,-74.01358032226561
269,40.72838592529297,-74.00545501708984
270,40.70531463623047,-74.01728820800781
271,40.7194938659668,-73.99003601074217
272,40.72441864013672,-73.99718475341797
273,40.72395324707031,-73.99774169921875
274,40.72257995605469,-73.98693084716798
275,40.709503173828125,-74.01412963867188
276,40.72842025756836,-73.99273681640625
277,40.71493148803711,-74.01490020751953
278,40.72127151489258,-73.99745178222656
279,40.724945068359375,-73.98423767089844
280,40.71306991577149,-74.0037612915039
281,40.70536804199219,-74.0066146850586
282,40.71384811401367,-73.99756622314453
283,40.71732711791992,-74.01076507568358
284,40.70919418334961,-74.01171112060547
285,40.72735595703125,-74.00320434570312
286,40.71657943725586,-74.00099945068358
287,40.71773147583008,-74.01396942138672
288,40.73638153076172,-74.00110626220702
289,40.70667266845703,-74.00897979736328
290,40.71923065185546,-74.00202178955078
291,40.72356414794922,-73.99763488769531
292,40.72199630737305,-73.98554992675781
293,40.72903060913086,-73.99366760253906
294,40.72461700439453,-74.0017852783203
295,40.70662689208984,-74.00604248046875
296,40.741241455078125,-74.00730895996092
297,40.72312927246094,-73.99907684326173
298,40.71595764160156,-74.007080078125
299,40.7101936340332,-74.01177978515625
300,40.70780944824219,-74.01191711425781
301,40.71554946899414,-74.00942993164062
302,40.72687149047852,-73.99169158935547
303,40.73325347900391,-74.00631713867188
304,40.722515106201165,-73.99775695800781
305,40.72336959838867,-74.00324249267578
306,40.71875381469727,-73.988037109375
307,40.719947814941406,-73.99845886230467
308,40.72330093383789,-73.99916076660156
309,40.72425842285156,-73.99723052978516
310,40.72159576416016,-73.98358917236328
311,40.71188735961913,-74.00831604003906
312,40.71844100952149,-74.00517272949219
313,40.72695541381836,-73.98594665527344
314,40.72833633422852,-73.99434661865233
315,40.73239135742188,-74.00537872314453
316,40.74142074584961,-74.00723266601561
317,40.7302131652832,-74.0071792602539
318,40.72570037841797,-73.99758911132812
319,40.71952819824219,-74.00445556640625
320,40.73232269287109,-73.99652099609375
321,40.71094131469727,-74.0110092163086
322,40.7209587097168,-74.00044250488281
323,40.71613693237305,-74.00704193115233
324,40.72447967529297,-74.00177001953125
325,40.74029922485352,-74.00531768798828
326,40.7140007019043,-74.01127624511719
327,40.710952758789055,-74.0115737915039
328,40.72824478149414,-74.0020980834961
329,40.74161529541016,-74.00469970703125
330,40.72459411621094,-73.98455810546875
331,40.71982192993164,-74.00858306884764
332,40.71747589111328,-74.00347900390625
333,40.720901489257805,-74.00996398925781
334,40.72154235839844,-73.98741912841797
335,40.72555160522461,-74.00467681884764
336,40.7232780456543,-74.00293731689453
337,40.71833801269531,-73.99969482421875
338,40.715190887451165,-74.00789642333984
339,40.72266006469727,-74.00530242919923
340,40.71755599975586,-74.01393127441406
341,40.742141723632805,-74.00615692138672
342,40.72810745239258,-74.00717163085938
343,40.72329711914063,-74.00300598144531
344,40.7140007019043,-74.01127624511719
345,40.7253532409668,-73.99697875976561
346,40.7137107849121,-74.00933837890625
347,40.72225570678711,-73.98707580566406
348,40.741863250732415,-74.00479888916014
349,40.71389389038086,-74.00879669189453
350,40.723419189453125,-74.00283813476561
351,40.74087142944336,-74.0080795288086
352,40.71768951416016,-74.0141372680664
353,40.718841552734375,-73.98848724365233
354,40.711101531982415,-74.01441192626953
355,40.73482894897461,-74.00808715820312
356,40.7058982849121,-74.00817108154298
357,40.71290969848633,-74.00955963134764
358,40.73554611206056,-74.00599670410156
359,40.74534225463867,-74.00859069824217
360,40.7222785949707,-73.99707794189453
361,40.70773696899414,-74.0038070678711
362,40.717166900634766,-73.99871063232422
363,40.71427536010742,-74.00621032714845
364,40.719829559326165,-74.00135040283203
365,40.71515274047852,-74.01600646972656
366,40.73702239990234,-74.00090026855469
367,40.727657318115234,-74.00733947753906
368,40.71508407592773,-74.00202178955078
369,40.73307037353516,-74.0001220703125
370,40.70562362670898,-74.01762390136719
371,40.73394012451172,-73.9988021850586
372,40.74340057373047,-74.00743865966798
373,40.713897705078125,-74.01374816894531
374,40.72404479980469,-73.99832153320312
375,40.73155975341797,-73.99919128417967
376,40.713882446289055,-74.0090560913086
377,40.727100372314446,-74.005615234375
378,40.72769546508789,-73.98530578613281
379,40.73331832885742,-73.99330139160156
380,40.73414611816406,-73.99488067626953
381,40.716102600097656,-74.014892578125
382,40.7047004699707,-74.01438903808594
383,40.705448150634766,-74.01463317871094
384,40.71464157104492,-74.01625061035155
385,40.73030090332031,-74.00743103027342
386,40.70782470703125,-74.00383758544923
387,40.727516174316406,-73.98847198486328
388,40.7330207824707,-73.99987030029298
389,40.70917892456056,-74.0107421875
390,40.712852478027344,-74.01456451416014
391,40.71866226196289,-74.01042938232422
392,40.70777130126953,-74.01276397705078
393,40.704689025878906,-74.01663208007811
394,40.7304916381836,-73.99276733398438
395,40.71900939941406,-74.00515747070312
396,40.70624542236328,-74.01290130615233
397,40.70474624633789,-74.01644134521484
398,40.70653533935546,-74.01225280761719
399,40.70529556274414,-74.00784301757811
400,40.73583221435546,-74.00089263916014
401,40.72996139526367,-74.00825500488281
402,40.70661544799805,-74.00608825683594
403,40.719520568847656,-74.01036071777344
404,40.71881866455078,-73.98829650878906
405,40.73540878295898,-74.00849914550781
406,40.74087142944336,-74.0075912475586
407,40.74087142944336,-74.0075912475586
408,40.71850204467773,-73.99999237060547
409,40.71930694580078,-74.01211547851561
410,40.73119354248047,-74.00141143798828
411,40.72205352783203,-74.0084228515625
412,40.720947265625,-74.01036834716798
413,40.73336791992188,-73.99983978271484
414,40.71323013305664,-74.0089340209961
415,40.7196159362793,-73.9876251220703
416,40.71981048583984,-74.00542449951173
417,40.70629119873047,-74.01681518554686
418,40.718608856201165,-74.00714874267578
419,40.72930908203125,-73.9935302734375
420,40.705242156982415,-74.0079574584961
421,40.720317840576165,-73.97956085205078
422,40.71826171875,-74.00714111328125
423,40.71092987060546,-74.01136016845702
424,40.705448150634766,-74.01632690429686
425,40.71464157104492,-74.00234985351561
426,40.723594665527344,-74.00482177734375
427,40.71715927124024,-74.004150390625
428,40.741798400878906,-74.00457763671875
429,40.717727661132805,-74.01067352294923
430,40.705379486083984,-74.01720428466798
431,40.720802307128906,-74.0004653930664
432,40.72132110595703,-74.0050277709961
433,40.709251403808594,-74.01097869873048
434,40.72329330444336,-73.9989242553711
435,40.71412658691406,-74.00859069824217
436,40.7217903137207,-73.99989318847656
437,40.71475601196289,-74.01312255859375
438,40.72397613525391,-73.98501586914062
439,40.72010040283203,-74.00743103027342
440,40.72277069091797,-74.00511932373048
441,40.7114486694336,-74.01531982421875
442,40.72149658203125,-74.00452423095702
443,40.7225456237793,-73.98868560791014
444,40.736610412597656,-73.99725341796875
445,40.70795822143555,-74.01197814941406
446,40.708110809326165,-74.0080337524414
447,40.719253540039055,-74.005126953125
448,40.70673370361328,-74.00540161132812
449,40.727935791015625,-73.99475860595702
450,40.73630142211913,-74.00834655761719
451,40.71490859985352,-74.00226593017578
452,40.72052001953125,-73.99691009521484
453,40.713680267333984,-74.01480865478516
454,40.734657287597656,-73.99891662597656
455,40.70468521118164,-74.01676940917967
456,40.7288475036621,-74.00050354003906
457,40.729679107666016,-74.00266265869139
458,40.73282623291016,-74.00009918212889
459,40.73869705200195,-74.0081787109375
460,40.736865997314446,-74.00837707519531
461,40.7170295715332,-74.01448822021484
462,40.708110809326165,-74.00984954833984
463,40.7402572631836,-74.00525665283203
464,40.738529205322266,-73.99961090087889
465,40.7199821472168,-74.00852203369139
466,40.70486068725586,-74.00765228271484
467,40.70986175537109,-74.01112365722656
468,40.71405029296875,-74.01476287841797
469,40.71535873413086,-74.01610565185547
470,40.726322174072266,-74.0091781616211
471,40.72232437133789,-74.00006866455078
472,40.72367477416992,-74.00370788574217
473,40.71052169799805,-74.01126861572266
474,40.711456298828125,-74.00999450683594
475,40.738037109375,-74.00428771972656
476,40.72057342529297,-73.99250030517578
477,40.72205352783203,-74.00433349609375
478,40.7427864074707,-74.00765228271484
479,40.72956848144531,-73.99180603027342
480,40.72555160522461,-74.00578308105469
481,40.72365188598633,-73.99835205078125
482,40.71461868286133,-74.01541137695312
483,40.731548309326165,-73.9991683959961
484,40.70205307006836,-74.01261138916014
485,40.72747039794922,-73.98851013183594
486,40.72467803955078,-73.99553680419923
487,40.715728759765625,-74.01129913330078
488,40.72576141357422,-73.99049377441406
489,40.72178649902344,-73.9997787475586
490,40.72503662109375,-73.9951171875
491,40.70301818847656,-74.00971221923827
492,40.72608184814453,-73.99201202392578
493,40.72823715209961,-74.0071029663086
494,40.71969223022461,-74.0015869140625
495,40.71418380737305,-74.01522064208984
496,40.71573638916016,-74.01155853271484
497,40.718109130859375,-74.00289916992188
498,40.702030181884766,-74.00936126708984
499,40.723854064941406,-73.99765014648438
500,40.71971130371094,-74.00856018066406
501,40.70328140258789,-74.00959014892578
502,40.7095832824707,-74.01395416259764
503,40.70952987670898,-74.0106430053711
504,40.72100067138672,-74.00996398925781
505,40.7122917175293,-74.01061248779298
506,40.72071075439453,-74.0097427368164
507,40.727176666259766,-73.99370574951173
508,40.72285842895508,-73.99504089355469
509,40.72837829589844,-74.00713348388672
510,40.711719512939446,-74.01036071777344
511,40.736812591552734,-73.99765014648438
512,40.71517181396485,-73.99230194091797
513,40.71990585327149,-74.00875091552734
514,40.71128845214844,-74.01506805419923
515,40.7309455871582,-74.00772094726561
516,40.70993041992188,-74.00475311279298
517,40.709590911865234,-74.01504516601561
518,40.7251205444336,-73.99754333496092
519,40.7050895690918,-74.0101318359375
520,40.72140884399414,-73.98374938964845
521,40.73588180541992,-73.99752807617188
522,40.73409271240234,-73.9989013671875
523,40.74094009399414,-74.00760650634764
524,40.717411041259766,-74.0135498046875
525,40.74222946166992,-74.00623321533203
526,40.718799591064446,-73.98839569091797
527,40.72312545776367,-74.00602722167967
528,40.72429275512695,-73.99807739257811
529,40.7127685546875,-74.01397705078125
530,40.728862762451165,-73.99024200439453
531,40.736282348632805,-74.00836944580078
532,40.71774291992188,-73.9925308227539
533,40.717639923095696,-74.01378631591797
534,40.71504592895508,-74.00798034667967
535,40.71818161010742,-74.01051330566406
536,40.73506546020508,-74.00699615478516
537,40.732131958007805,-74.00762176513672
538,40.72510147094727,-73.99504089355469
539,40.719425201416016,-74.00874328613281
540,40.73771286010742,-74.00475311279298
541,40.7287712097168,-74.00140380859375
542,40.70265579223633,-74.01408386230467
543,40.714576721191406,-74.01531982421875
544,40.72380065917969,-73.99700927734375
545,40.72914123535156,-74.00254058837889
546,40.73088073730469,-73.99113464355469
547,40.718616485595696,-73.98807525634764
548,40.72395706176758,-73.99239349365233
549,40.72577667236328,-74.00387573242188
550,40.71821212768555,-74.00547790527344
551,40.72259521484375,-74.00531768798828
552,40.710594177246094,-74.00874328613281
553,40.724170684814446,-74.0079345703125
554,40.7341423034668,-73.99545288085938
555,40.72505569458008,-73.99576568603516
556,40.728271484375,-73.99943542480467
557,40.72723388671875,-73.99179077148438
558,40.71705627441406,-74.0091094970703
559,40.719776153564446,-74.00682830810547
560,40.70940017700195,-74.00972747802734
561,40.7127342224121,-74.01404571533203
562,40.70257568359375,-74.0135040283203
563,40.72098159790039,-74.01000213623048
564,40.71746826171875,-74.00787353515625
565,40.7143783569336,-74.01528930664062
566,40.71625900268555,-74.01310729980467
567,40.72038269042969,-73.98966979980467
568,40.70207977294922,-74.01286315917967
569,40.74031066894531,-74.00601196289062
570,40.73015975952149,-73.99285125732422
571,40.707569122314446,-74.00440979003906
572,40.704322814941406,-74.00616455078125
573,40.71506881713867,-74.0128173828125
574,40.72011947631836,-74.00852966308595
575,40.705562591552734,-74.00441741943358
576,40.70953369140625,-74.01502227783203
577,40.74171829223633,-74.00482177734375
578,40.72631454467773,-73.99171447753906
579,40.7374267578125,-74.00489807128906
580,40.708126068115234,-74.01326751708984
581,40.7129135131836,-74.00901794433594
582,40.738479614257805,-73.99970245361328
583,40.71967697143555,-74.00508880615233
584,40.70530319213867,-74.01685333251953
585,40.725147247314446,-74.00753021240233
586,40.70938873291016,-74.01669311523438
587,40.72639465332031,-73.99893951416014
588,40.73065948486328,-73.98921966552734
589,40.707645416259766,-74.01167297363281
590,40.72580337524414,-73.99214935302734
591,40.70714569091797,-74.01355743408203
592,40.72261428833008,-73.98289489746092
593,40.704689025878906,-74.00769805908203
594,40.733131408691406,-74.00630187988281
595,40.70745849609375,-74.01693725585938
596,40.73311614990234,-73.99966430664062
597,40.71193313598633,-73.99952697753906
598,40.7329216003418,-73.99993896484375
599,40.70469665527344,-74.01469421386719
600,40.71969604492188,-74.00514221191406
601,40.72861099243164,-73.98771667480467
602,40.72980880737305,-74.0040512084961
603,40.70484161376953,-74.01676177978516
604,40.7199821472168,-74.00862884521484
605,40.7222785949707,-73.98683929443358
606,40.73823928833008,-74.0058364868164
607,40.71676635742188,-74.01321411132812
608,40.73336791992188,-74.00274658203125
609,40.71439743041992,-74.0154800415039
610,40.72555923461913,-73.99485778808595
611,40.73052978515625,-73.99070739746092
612,40.724403381347656,-73.99263000488281
613,40.716102600097656,-74.01529693603516
614,40.722652435302734,-74.0052490234375
615,40.718608856201165,-73.99485015869139
616,40.702949523925774,-74.01132965087889
617,40.72481155395508,-73.99842834472656
618,40.73337173461913,-73.9996795654297
619,40.71425628662109,-74.01487731933594
620,40.72577667236328,-74.00611877441406
621,40.70312881469727,-74.01399993896483
622,40.716758728027344,-74.01373291015625
623,40.716506958007805,-74.01094055175781
624,40.70775985717773,-74.0068130493164
625,40.73870086669922,-73.9997787475586
626,40.71448516845703,-74.00830078125
627,40.714012145996094,-74.00871276855469
628,40.712039947509766,-73.99713897705078
629,40.70716857910156,-74.00713348388672
630,40.721923828125,-73.98747253417967
631,40.71889114379882,-74.00672912597656
632,40.72077560424805,-74.00993347167967
633,40.7193603515625,-74.00980377197266
634,40.73633575439453,-73.99680328369139
635,40.73541259765625,-74.00048065185547
636,40.70719146728516,-74.00880432128906
637,40.72835159301758,-74.00538635253906
638,40.72203826904297,-74.00827026367188
639,40.72253036499024,-73.98297119140625
640,40.71077346801758,-74.01123046875
641,40.72589111328125,-73.99748992919923
642,40.72370529174805,-74.00364685058594
643,40.73892593383789,-74.0033187866211
644,40.70954513549805,-74.01482391357422
645,40.74087142944336,-74.00750732421875
646,40.70521926879882,-74.00768280029298
647,40.72658920288086,-73.9941177368164
648,40.71512985229492,-74.01611328125
649,40.7255973815918,-74.00406646728516
650,40.727333068847656,-74.00731658935547
651,40.704368591308594,-74.00878143310547
652,40.729251861572266,-73.98726654052734
653,40.724708557128906,-74.00186157226561
654,40.72702026367188,-73.99137878417967
655,40.72260284423828,-73.98743438720702
656,40.70574569702149,-74.0100860595703
657,40.72516632080078,-73.99708557128906
658,40.72589111328125,-73.99737548828125
659,40.71502304077149,-74.00151824951173
660,40.71609115600586,-73.99632263183594
661,40.72336959838867,-73.99671173095702
662,40.70627975463867,-74.00613403320312
663,40.74166488647461,-74.00461578369139
664,40.72157669067384,-73.9836196899414
665,40.715198516845696,-74.01610565185547
666,40.70249938964844,-74.01313781738281
667,40.74143600463867,-74.00506591796875
668,40.72489547729492,-73.98121643066406
669,40.72561264038086,-74.00386047363281
670,40.70313262939453,-74.01131439208984
671,40.711334228515625,-74.01633453369139
672,40.71937942504882,-73.97697448730467
673,40.71239471435546,-73.99463653564453
674,40.72274398803711,-73.98719787597656
675,40.72578811645508,-74.00051116943358
676,40.707740783691406,-74.00483703613281
677,40.712112426757805,-74.0107879638672
678,40.714065551757805,-74.01434326171875
679,40.724388122558594,-73.99356842041014
680,40.727500915527344,-74.00068664550781
681,40.71378707885742,-74.01358795166014
682,40.74086380004882,-74.00763702392578
683,40.732215881347656,-74.00064086914062
684,40.72344970703125,-74.00495910644531
685,40.70991134643555,-74.0152587890625
686,40.72752380371094,-73.99372863769531
687,40.718994140625,-74.00485229492188
688,40.727397918701165,-74.00545501708984
689,40.72077941894531,-74.00398254394531
690,40.72349548339844,-74.00287628173827
691,40.72173690795898,-73.9865493774414
692,40.71622848510742,-74.00724029541014
693,40.71976089477539,-74.00052642822266
694,40.73162078857422,-74.00401306152342
695,40.730018615722656,-74.00208282470702
696,40.74010467529297,-74.0060043334961
697,40.72021865844727,-73.99819946289062
698,40.71735000610352,-73.9952621459961
699,40.7026824951172,-74.0145492553711
700,40.70996856689453,-74.01126861572266
701,40.70397186279297,-74.0143051147461
702,40.71160125732422,-74.0156707763672
703,40.73952865600586,-74.00914001464844
704,40.7270393371582,-73.98591613769531
705,40.71646881103516,-73.99598693847656
706,40.71965408325195,-74.00518035888672
707,40.72351837158203,-73.99610137939453
708,40.71915054321289,-73.9761962890625
709,40.740760803222656,-74.00539398193358
710,40.724891662597656,-73.99230194091797
711,40.71752166748047,-74.01377868652342
712,40.725147247314446,-73.99504089355469
713,40.71363830566406,-74.0120391845703
714,40.72240829467773,-73.99729919433594
715,40.70574569702149,-74.01323699951173
716,40.7409782409668,-74.00762176513672
717,40.72487258911133,-73.99525451660156
718,40.71400833129882,-74.00633239746092
719,40.707008361816406,-74.00531768798828
720,40.71418762207031,-74.01464080810547
721,40.71199798583984,-74.01043701171875
722,40.71302032470703,-74.01392364501953
723,40.712669372558594,-74.0046615600586
724,40.73753356933594,-74.00051879882812
725,40.717071533203125,-74.01437377929686
726,40.70792770385742,-74.00350952148438
727,40.72393035888672,-73.9985122680664
728,40.71697616577149,-74.01262664794923
729,40.71453857421875,-74.013427734375
730,40.70476150512695,-74.01625061035155
731,40.733436584472656,-74.00288391113281
732,40.72605514526367,-74.00382232666014
733,40.729251861572266,-73.99018096923827
734,40.73072052001953,-73.99241638183594
735,40.71977996826172,-74.01024627685547
736,40.711063385009766,-74.01573181152342
