passenger_count,pickup_ID,dropoff_ID,request_time_sec
1,526,579,25322
1,1027,507,25322
2,679,1530,25322
1,619,711,25323
1,528,578,25323
1,546,652,25323
1,621,438,25323
4,556,373,25324
1,556,373,25324
1,284,116,25324
1,240,352,25324
1,838,528,25325
1,78,554,25326
1,745,533,25326
1,864,850,25326
2,369,699,25326
1,628,399,25327
1,373,698,25329
1,413,578,25329
1,578,345,25329
4,817,745,25329
1,817,745,25329
1,738,605,25330
2,216,240,25330
1,1151,314,25330
4,945,691,25331
1,527,372,25331
1,631,479,25331
1,417,669,25331
2,170,693,25331
1,945,691,25331
1,863,1002,25331
1,527,558,25332
1,904,601,25332
1,598,647,25332
2,419,604,25332
1,654,557,25333
2,527,627,25333
1,597,138,25333
2,678,727,25333
2,913,1025,25333
1,466,578,25333
1,747,554,25334
4,838,604,25334
1,838,604,25334
1,396,600,25334
1,252,484,25334
1,452,674,25334
1,189,32,25334
1,962,827,25334
4,747,554,25334
1,1231,1140,25335
1,925,421,25335
1,369,674,25335
1,1128,189,25335
1,152,35,25335
1,963,720,25336
1,597,649,25336
1,175,189,25336
1,269,800,25336
1,1044,650,25336
1,512,536,25336
1,255,653,25337
1,1087,555,25337
1,782,871,25338
1,579,593,25338
1,466,606,25339
1,532,629,25339
1,534,527,25339
1,466,507,25339
1,557,119,25340
1,598,603,25340
1,350,671,25341
1,512,398,25341
1,579,600,25342
1,255,395,25342
2,885,650,25342
1,863,695,25343
1,480,535,25343
1,813,629,25343
1,757,620,25344
1,816,629,25344
1,527,335,25344
1,34,189,25344
4,34,189,25344
1,532,527,25345
1,1076,780,25345
1,770,581,25346
1,330,727,25346
2,803,578,25346
1,926,1032,25346
1,369,601,25346
1,1128,1231,25347
1,833,607,25347
1,479,650,25347
1,527,189,25347
1,155,695,25347
1,836,580,25347
3,758,573,25348
1,549,615,25348
4,549,615,25348
1,436,439,25349
1,1010,876,25350
4,795,310,25350
1,189,435,25350
1,792,465,25350
1,795,310,25350
1,46,600,25350
1,499,115,25350
1,927,925,25351
1,284,62,25351
2,864,840,25351
1,905,862,25352
1,479,603,25352
1,627,556,25353
3,1031,719,25353
1,527,438,25354
1,487,399,25354
1,947,604,25355
1,766,628,25355
1,621,527,25355
1,398,528,25356
1,10,408,25356
1,371,346,25357
1,533,551,25358
4,398,292,25359
1,398,292,25359
1,512,651,25359
1,621,601,25359
1,117,188,25359
1,556,499,25359
1,618,574,25360
1,523,693,25360
1,989,671,25360
1,1076,604,25360
1,842,905,25360
1,749,116,25361
1,792,736,25361
1,554,415,25361
1,180,621,25361
1,297,390,25361
2,337,332,25362
1,888,670,25362
1,847,849,25362
2,413,575,25363
1,894,1048,25363
4,413,575,25363
1,273,396,25363
1,621,602,25363
1,715,1025,25363
4,1053,602,25364
1,1053,602,25364
1,313,369,25365
1,883,122,25365
1,325,439,25365
1,701,484,25365
1,947,923,25366
1,463,718,25366
1,551,671,25367
1,769,724,25368
1,171,648,25368
1,392,718,25368
4,768,727,25368
1,768,727,25368
4,466,604,25368
2,466,604,25368
1,418,624,25369
1,466,696,25369
1,817,940,25369
1,216,926,25369
1,347,600,25370
1,374,556,25372
4,925,671,25373
1,354,671,25373
1,466,554,25373
1,916,851,25373
2,925,671,25373
1,847,939,25374
1,527,627,25374
1,553,671,25374
4,813,948,25375
1,813,948,25375
2,390,556,25376
1,597,138,25376
1,434,364,25376
1,847,21,25376
1,462,421,25376
1,509,581,25376
1,782,81,25377
2,629,557,25377
1,894,575,25377
1,390,81,25378
1,702,858,25378
1,502,545,25378
1,527,509,25378
1,759,138,25378
1,598,694,25379
1,598,718,25379
1,476,671,25379
1,336,527,25379
1,444,604,25379
1,850,171,25379
1,557,749,25380
4,619,553,25381
2,578,371,25381
1,842,627,25381
1,896,666,25381
1,251,417,25381
2,619,553,25381
1,847,1530,25382
1,549,621,25382
1,642,649,25382
4,1068,421,25383
2,1068,421,25383
4,22,117,25383
2,412,695,25383
2,22,117,25383
1,557,466,25383
1,790,602,25383
1,737,778,25383
4,412,695,25383
2,325,273,25385
1,228,171,25385
1,466,726,25385
1,293,666,25385
1,556,551,25386
1,1069,905,25386
3,896,473,25386
1,905,723,25386
2,654,417,25387
1,597,579,25387
1,842,466,25387
1,1225,1290,25387
2,327,61,25387
4,654,417,25387
1,961,1046,25387
1,118,827,25388
1,488,461,25388
1,883,188,25388
1,605,620,25388
1,208,603,25388
1,442,171,25388
4,749,673,25388
2,749,673,25388
3,620,828,25389
1,768,551,25389
1,368,647,25389
1,527,627,25389
1,291,395,25389
1,393,45,25390
1,155,648,25390
1,971,675,25390
1,557,20,25391
1,1026,601,25391
1,812,719,25391
1,314,726,25392
1,266,152,25392
1,780,915,25393
1,720,630,25393
1,725,670,25393
1,924,983,25393
1,454,269,25393
2,663,669,25393
1,534,670,25393
1,608,655,25394
1,287,603,25394
1,735,849,25394
1,790,601,25395
1,885,747,25396
1,549,814,25396
1,336,505,25396
1,504,399,25397
2,770,581,25397
4,504,399,25397
1,791,651,25397
1,504,603,25397
1,646,410,25397
4,770,581,25397
1,598,669,25399
4,135,526,25399
1,135,526,25399
4,458,581,25400
1,458,581,25400
2,350,236,25400
1,1187,625,25400
2,697,1032,25401
1,969,602,25401
1,599,527,25401
1,371,748,25401
1,842,738,25402
1,597,551,25402
3,757,473,25402
1,923,291,25403
4,237,19,25403
2,237,19,25403
1,765,409,25403
4,923,291,25403
1,549,417,25403
1,947,1011,25403
1,391,602,25404
1,291,421,25404
1,533,627,25405
1,982,1032,25406
1,438,534,25406
1,724,649,25407
1,883,710,25407
4,287,718,25408
1,817,630,25408
1,793,604,25408
1,724,601,25408
1,598,627,25408
1,488,578,25408
1,804,526,25408
2,287,718,25408
1,249,326,25409
1,984,906,25409
1,250,554,25409
1,598,626,25410
3,34,578,25410
4,476,526,25410
3,1111,676,25410
1,160,234,25410
1,654,697,25410
1,598,626,25411
1,936,691,25411
1,309,604,25412
1,377,11,25412
3,768,527,25412
1,457,624,25413
1,722,533,25413
1,701,783,25413
1,598,761,25413
1,347,174,25413
4,652,533,25414
1,395,310,25414
2,652,533,25414
1,510,483,25415
1,735,9,25415
2,314,536,25415
1,48,577,25415
1,549,647,25417
1,136,436,25418
4,1066,1168,25419
1,1066,1168,25419
2,488,337,25419
1,364,720,25419
1,332,399,25420
4,332,399,25420
1,768,48,25420
1,828,694,25420
1,481,603,25420
1,488,557,25420
2,609,526,25421
1,419,793,25421
1,527,603,25421
1,724,527,25421
1,924,842,25421
4,609,526,25421
1,317,557,25422
1,191,137,25422
1,827,696,25422
1,770,510,25423
3,549,615,25423
1,22,416,25423
2,927,649,25424
2,597,395,25425
1,703,193,25425
1,629,726,25425
1,507,375,25425
1,191,189,25425
2,810,915,25426
4,970,1218,25426
2,970,1218,25426
1,1187,873,25426
1,829,859,25427
1,573,651,25427
2,699,805,25428
4,699,805,25428
1,462,671,25428
1,792,673,25428
1,850,694,25428
1,692,460,25429
1,527,313,25429
1,905,533,25429
2,163,189,25429
1,189,719,25430
3,506,648,25430
1,549,717,25430
1,153,671,25430
1,368,464,25431
1,247,350,25431
1,894,626,25432
1,79,571,25432
2,413,671,25432
1,527,652,25432
1,627,648,25432
1,812,605,25432
1,655,792,25433
1,395,649,25434
1,530,1140,25434
2,1273,1349,25434
1,312,605,25434
1,573,671,25434
1,21,194,25434
1,325,526,25434
1,655,1235,25434
4,479,689,25435
1,598,578,25435
2,275,153,25435
1,603,671,25435
1,371,578,25435
1,479,689,25435
1,960,923,25436
4,960,923,25436
1,556,83,25437
1,643,9,25437
1,744,726,25437
1,466,630,25437
1,421,484,25437
1,527,439,25437
1,722,527,25438
2,1300,1090,25438
3,598,434,25439
1,598,504,25440
1,908,647,25440
2,34,171,25441
1,488,48,25441
1,435,650,25441
1,663,556,25441
1,894,189,25441
1,527,725,25441
1,916,526,25442
1,386,604,25443
1,936,1065,25443
1,910,982,25443
1,598,651,25444
1,903,601,25444
1,633,721,25444
1,758,44,25444
1,801,511,25445
2,837,1356,25445
1,949,690,25446
1,455,695,25446
1,531,624,25446
1,1227,1031,25446
1,793,557,25447
4,330,576,25447
1,330,576,25447
1,328,671,25448
1,804,556,25448
1,744,772,25448
1,870,134,25448
1,605,696,25448
1,962,716,25448
1,892,673,25449
1,1001,875,25449
1,488,557,25450
1,505,598,25450
1,441,533,25451
1,791,627,25451
1,311,606,25451
1,356,578,25451
2,284,421,25452
1,285,603,25452
1,793,721,25453
1,925,646,25453
1,862,551,25454
2,1181,1055,25454
1,927,927,25454
2,1119,1021,25454
1,314,674,25454
1,527,390,25454
1,354,556,25454
4,1119,1021,25454
1,336,604,25455
1,457,62,25455
1,718,711,25455
1,876,171,25455
1,549,524,25456
1,389,602,25456
1,792,533,25456
2,458,545,25456
1,646,556,25457
1,778,116,25457
1,484,697,25457
1,61,138,25458
1,792,677,25458
2,481,524,25458
1,870,20,25459
4,870,20,25459
1,1091,651,25459
1,527,391,25459
1,794,905,25459
1,1148,1043,25459
2,46,171,25459
1,597,737,25459
4,621,670,25460
1,630,651,25460
4,740,527,25460
2,740,527,25460
2,621,670,25460
1,913,116,25461
1,603,670,25461
1,813,728,25461
1,581,837,25462
1,534,527,25462
1,927,905,25462
1,487,551,25462
1,453,9,25463
1,557,417,25464
1,849,599,25465
2,483,556,25465
2,946,748,25466
2,757,596,25467
1,597,603,25467
1,627,696,25468
1,621,694,25468
4,621,694,25468
1,1026,577,25469
1,1043,882,25469
1,137,603,25469
3,486,840,25470
2,770,580,25470
1,673,555,25470
1,1010,461,25471
1,354,504,25471
1,735,478,25471
1,433,291,25472
1,676,791,25472
1,862,558,25472
1,371,576,25472
1,504,414,25473
1,675,782,25473
1,653,816,25474
1,345,576,25474
3,390,374,25474
1,836,675,25474
1,970,442,25474
1,549,651,25474
1,1001,881,25474
1,817,883,25474
4,924,578,25475
1,412,435,25475
1,924,578,25475
1,527,555,25476
1,462,533,25476
1,887,925,25476
1,719,452,25477
1,598,626,25478
1,310,649,25478
4,598,626,25478
1,597,628,25479
2,671,415,25479
1,829,348,25479
1,874,421,25479
1,552,748,25479
1,527,648,25480
1,349,761,25480
1,936,693,25480
1,352,268,25481
1,598,662,25481
1,352,579,25481
1,418,651,25481
1,373,350,25481
1,984,601,25481
2,292,650,25481
4,292,650,25481
1,724,10,25481
1,652,580,25482
1,440,297,25482
1,621,876,25483
1,476,396,25483
1,305,672,25483
1,863,1218,25483
1,604,698,25483
1,1000,812,25484
2,668,604,25484
1,699,604,25484
1,250,624,25485
1,356,436,25486
1,532,650,25486
1,925,929,25487
1,790,605,25487
1,505,602,25487
1,314,727,25488
1,980,1245,25488
1,1066,416,25488
1,984,805,25489
1,1230,1207,25489
4,1047,557,25489
1,489,577,25489
2,1047,557,25489
1,106,191,25490
1,553,605,25490
1,594,749,25491
1,603,673,25491
1,791,605,25492
1,970,602,25492
4,325,600,25492
2,374,1031,25492
2,325,600,25492
1,454,602,25492
4,374,1031,25492
1,306,600,25493
1,620,438,25493
1,499,594,25493
2,792,721,25493
1,852,189,25494
2,725,908,25494
1,760,834,25494
2,629,1053,25495
1,201,582,25495
1,863,748,25495
1,1327,1161,25495
2,627,668,25495
1,718,1035,25495
1,812,991,25495
1,1032,1070,25495
1,433,578,25495
4,629,1053,25495
1,884,746,25496
1,923,625,25496
1,99,155,25496
1,721,1011,25496
4,721,1011,25496
1,373,627,25496
1,827,698,25497
1,605,527,25497
1,870,604,25497
1,309,367,25497
1,505,555,25498
1,791,1023,25498
1,488,582,25499
1,575,593,25499
1,527,727,25499
1,391,557,25500
2,1025,574,25500
2,925,748,25500
4,556,138,25500
1,556,138,25500
1,398,277,25501
1,314,465,25501
1,489,747,25501
1,314,697,25501
1,984,331,25501
1,813,880,25502
2,884,859,25502
2,726,722,25502
4,726,722,25502
1,599,580,25502
1,292,358,25502
1,925,652,25503
1,556,780,25503
4,533,378,25503
2,533,378,25503
1,1268,1359,25503
4,801,616,25504
1,713,779,25504
1,791,647,25504
1,715,650,25504
1,551,308,25504
2,801,616,25504
1,947,1529,25504
1,884,652,25505
1,458,527,25505
1,850,915,25505
1,504,460,25506
2,527,555,25506
1,842,604,25506
1,851,1011,25506
1,1157,1032,25507
1,631,600,25507
1,366,416,25507
1,330,604,25507
4,63,668,25508
1,63,668,25508
1,436,351,25508
2,217,443,25508
1,781,670,25509
1,801,691,25509
2,813,789,25509
1,767,603,25509
1,905,836,25509
1,336,600,25509
4,937,736,25510
2,505,745,25510
2,937,736,25510
1,718,1027,25510
1,907,651,25510
1,946,696,25510
1,924,669,25510
1,744,604,25511
1,60,556,25511
1,509,232,25511
1,793,1198,25511
1,715,652,25511
1,858,580,25511
4,489,604,25512
1,727,419,25512
1,597,377,25512
1,905,604,25513
1,527,416,25513
1,745,671,25513
2,410,1529,25513
1,1168,409,25514
1,332,580,25514
1,311,47,25515
1,771,697,25515
1,369,556,25515
2,621,647,25515
1,419,556,25516
1,154,573,25516
2,303,715,25517
1,916,504,25517
1,695,626,25517
1,664,558,25518
1,816,678,25518
1,118,555,25518
1,531,435,25519
4,314,466,25520
4,782,894,25520
1,782,894,25520
2,314,466,25520
1,487,396,25520
1,859,673,25520
1,792,557,25520
1,691,602,25520
1,574,574,25521
1,838,699,25521
1,620,1045,25521
1,391,651,25521
1,857,673,25522
1,663,738,25522
1,338,509,25522
3,441,819,25523
1,760,675,25523
1,1087,416,25523
4,1087,416,25523
1,488,604,25523
1,630,578,25523
2,328,504,25524
1,476,437,25524
1,397,647,25525
4,444,718,25525
1,862,717,25525
1,481,624,25525
1,48,579,25525
1,466,601,25525
1,816,554,25526
1,413,374,25526
1,1069,959,25526
3,980,669,25526
1,884,963,25527
1,549,603,25527
4,549,603,25527
4,580,527,25528
1,580,527,25528
4,772,610,25528
1,772,610,25528
4,839,929,25528
1,839,929,25528
1,1068,738,25528
1,747,536,25528
1,208,459,25528
1,458,696,25528
1,34,116,25528
2,971,1032,25529
1,597,828,25529
1,770,1025,25529
2,605,655,25529
1,255,276,25530
2,915,602,25530
4,677,605,25530
1,677,605,25530
4,100,32,25530
1,100,32,25530
1,603,671,25530
2,233,651,25530
1,847,604,25530
1,1069,968,25530
2,212,332,25530
1,928,550,25531
1,672,210,25531
1,663,500,25531
1,605,836,25531
1,837,605,25531
1,60,651,25531
2,183,599,25532
1,646,616,25532
1,791,527,25532
1,488,605,25532
3,22,670,25533
2,950,839,25533
1,1045,1077,25533
1,314,443,25534
4,390,19,25535
1,390,19,25535
1,928,649,25535
1,598,351,25535
1,330,576,25535
1,434,526,25535
1,527,458,25536
1,551,507,25536
3,504,285,25536
1,438,555,25536
4,443,335,25537
1,621,1032,25537
1,621,669,25537
1,1031,557,25537
2,863,602,25537
1,804,189,25537
1,810,626,25538
1,533,508,25538
2,118,650,25538
1,298,292,25538
2,621,626,25538
1,1148,413,25539
1,749,838,25539
1,441,532,25539
1,858,906,25539
3,338,170,25540
1,984,670,25540
1,413,430,25540
4,604,720,25541
1,604,720,25541
4,924,1032,25541
1,924,1032,25541
1,745,652,25541
1,715,602,25542
1,1043,34,25542
4,556,390,25542
1,556,390,25542
1,571,500,25542
1,669,394,25543
1,882,415,25544
1,527,460,25544
1,668,626,25545
1,276,331,25545
1,990,526,25545
1,805,652,25545
1,152,628,25545
1,654,556,25546
4,654,556,25546
1,951,97,25547
1,642,372,25547
1,484,649,25548
1,1209,780,25548
1,1091,1074,25548
1,969,698,25548
1,723,906,25549
1,597,601,25549
1,620,376,25549
2,603,670,25549
1,1010,925,25549
2,173,269,25550
2,630,694,25551
3,579,788,25551
1,526,374,25551
1,701,693,25551
4,630,694,25551
4,1053,780,25552
2,1053,780,25552
1,721,886,25552
1,865,804,25552
1,549,695,25552
1,621,578,25554
1,1168,864,25554
1,194,198,25554
1,350,624,25554
2,304,388,25555
3,665,552,25555
1,218,192,25555
1,873,720,25555
4,304,388,25555
1,744,628,25556
1,839,528,25556
1,304,325,25556
1,527,65,25557
1,668,1208,25557
1,312,456,25558
1,273,116,25558
1,60,581,25558
1,462,372,25559
1,556,527,25559
1,760,532,25559
1,354,604,25559
1,757,782,25559
1,1172,1360,25560
1,870,716,25560
2,354,310,25560
1,968,788,25560
1,194,696,25560
1,608,557,25560
1,739,557,25561
1,664,526,25561
1,771,1350,25561
1,770,558,25562
2,1253,765,25562
1,1208,1175,25563
1,598,676,25563
4,1057,840,25563
1,259,604,25564
1,556,600,25564
1,304,718,25564
1,627,698,25564
1,1128,872,25564
4,1128,872,25564
2,621,629,25564
4,627,698,25564
1,418,629,25566
1,782,801,25566
1,631,551,25566
2,610,10,25566
1,712,802,25566
4,377,78,25566
1,1027,1010,25566
1,605,351,25567
1,598,647,25567
1,557,439,25567
2,208,47,25567
2,1026,189,25568
1,747,627,25569
1,397,581,25570
1,887,1218,25570
1,526,603,25570
1,557,1031,25570
1,694,674,25571
1,556,268,25571
1,656,842,25571
4,314,250,25571
1,643,756,25571
1,498,532,25571
1,665,602,25571
1,395,604,25572
1,441,551,25572
1,530,628,25572
1,1209,768,25572
1,896,674,25572
1,527,138,25572
1,693,527,25573
1,410,760,25573
1,630,737,25573
1,333,604,25574
1,500,597,25574
3,722,551,25574
1,163,621,25574
4,248,603,25575
2,512,439,25575
1,836,604,25575
1,723,748,25575
2,549,675,25575
2,605,602,25576
1,533,675,25576
1,463,47,25576
1,526,546,25576
1,863,550,25576
1,749,484,25576
1,499,526,25576
1,770,670,25577
1,928,511,25577
1,488,671,25577
1,476,532,25577
1,622,617,25577
1,220,744,25578
2,717,719,25579
1,1225,982,25579
1,907,188,25579
3,356,484,25579
1,279,350,25579
1,905,842,25579
1,642,696,25579
1,739,673,25579
1,466,580,25580
1,134,119,25580
1,513,483,25580
1,758,556,25580
1,733,696,25580
1,1022,460,25580
1,526,718,25581
1,34,103,25582
1,836,651,25582
1,78,416,25583
1,727,608,25583
4,727,608,25583
1,668,527,25583
1,598,649,25583
1,352,603,25583
1,527,726,25583
1,527,580,25585
1,461,100,25585
1,882,696,25585
2,549,694,25585
4,549,694,25585
1,971,1218,25585
4,847,802,25586
1,1002,116,25586
1,817,1218,25587
1,395,604,25587
2,527,556,25587
1,549,531,25587
1,861,698,25587
1,1002,527,25587
1,511,20,25588
1,556,686,25588
1,1111,963,25588
1,963,116,25588
1,849,208,25588
4,906,649,25588
1,871,760,25589
1,737,788,25589
1,833,604,25589
4,884,673,25589
1,884,673,25589
1,905,834,25589
2,510,624,25590
1,936,1005,25590
1,461,698,25590
1,646,581,25591
1,875,673,25591
1,769,670,25591
1,680,627,25591
4,1386,1001,25591
1,1386,1001,25591
1,418,511,25592
1,277,652,25593
4,101,674,25593
2,101,674,25593
2,1188,945,25593
1,756,693,25593
1,1068,388,25593
1,440,697,25594
1,771,695,25594
1,452,578,25594
1,465,142,25594
1,801,662,25595
1,626,668,25595
1,365,629,25595
1,213,579,25595
1,723,728,25596
1,439,156,25596
1,598,606,25596
2,61,653,25596
1,527,117,25597
1,189,554,25598
1,573,669,25598
1,287,600,25598
1,676,769,25598
1,527,374,25598
1,875,669,25598
1,913,842,25598
1,338,443,25599
1,629,355,25599
1,551,618,25599
1,549,693,25599
1,418,651,25600
2,463,600,25600
1,621,629,25601
2,504,627,25601
1,416,214,25601
4,749,626,25602
1,852,579,25602
1,598,625,25602
1,1187,557,25602
1,603,695,25602
1,370,1032,25602
1,674,573,25602
1,677,399,25603
1,331,335,25603
2,727,550,25604
2,189,673,25604
1,841,727,25604
4,727,550,25604
2,230,556,25605
1,527,416,25605
1,884,792,25605
1,458,1209,25606
1,697,604,25606
2,633,415,25606
2,527,946,25606
1,559,558,25607
1,583,268,25607
1,308,100,25607
1,631,624,25607
2,527,698,25607
1,556,712,25607
1,598,698,25608
1,464,232,25608
1,1196,1139,25608
1,509,527,25608
1,179,581,25608
1,841,81,25609
3,840,699,25609
1,842,741,25609
1,905,949,25609
1,356,557,25610
1,654,600,25610
1,276,630,25610
1,527,413,25610
1,913,718,25610
1,575,507,25611
2,645,828,25611
1,621,673,25611
1,929,1032,25611
1,527,134,25611
1,847,718,25611
1,905,620,25612
1,498,549,25613
1,508,674,25613
2,314,748,25613
1,191,438,25613
1,746,652,25614
1,480,597,25614
